2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE DOM BOSCO,50000187,ADMINISTRAÇÃO PÚBLICA ESTADUAL,1275,'01052173000116,ASSOCIACAO DE PAIS E MESTRES DA EEPEPSG DOM BOSCO,PDDE,PDDE Basico - 1 parcela,"10.940,00","2.735,00","13.675,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE DOM BOSCO,50000187,ADMINISTRAÇÃO PÚBLICA ESTADUAL,1275,'01052173000116,ASSOCIACAO DE PAIS E MESTRES DA EEPEPSG DOM BOSCO,PDDE,PDDE Basico - 2 Parcela,"10.940,00","2.735,00","13.675,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE DR JOAO LEITE DE BARROS,50000195,ADMINISTRAÇÃO PÚBLICA ESTADUAL,558,'14892970000153,ASSOCIACAO DE PAIS E MESTRES DA EEPG DR JOAO L BARROS,PDDE,PDDE Basico - 1 parcela,"4.553,50","1.951,50","6.505,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE DR JOAO LEITE DE BARROS,50000195,ADMINISTRAÇÃO PÚBLICA ESTADUAL,558,'14892970000153,ASSOCIACAO DE PAIS E MESTRES DA EEPG DR JOAO L BARROS,PDDE,PDDE Basico - 2 Parcela,"4.553,50","1.951,50","6.505,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE JULIA GONCALVES PASSARINHO,50000209,ADMINISTRAÇÃO PÚBLICA ESTADUAL,560,'03561982000189,ASSOC DE PAIS E MESTRES DA EEPSG JULIA G PASSARINHO,PDDE,PDDE Basico - 1 parcela,"6.525,00",0,"6.525,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE JULIA GONCALVES PASSARINHO,50000209,ADMINISTRAÇÃO PÚBLICA ESTADUAL,560,'03561982000189,ASSOC DE PAIS E MESTRES DA EEPSG JULIA G PASSARINHO,PDDE,PDDE Basico - 2 Parcela,"6.525,00",0,"6.525,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE MARIA LEITE,50000217,ADMINISTRAÇÃO PÚBLICA ESTADUAL,509,'14892897000110,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA ESTADUAL MARIA LEITE,PDDE,PDDE Basico - 1 parcela,"4.210,50","1.804,50","6.015,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE MARIA LEITE,50000217,ADMINISTRAÇÃO PÚBLICA ESTADUAL,509,'14892897000110,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA ESTADUAL MARIA LEITE,PDDE,PDDE Basico - 2 Parcela,"4.210,50","1.804,50","6.015,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE NATHERCIA POMPEO DOS SANTOS,50000225,ADMINISTRAÇÃO PÚBLICA ESTADUAL,837,'02018059000132,ASSOC DE PAIS E MESTRES DA ESC NATHERCIA P DOS SANTOS,PDDE,PDDE Basico - 1 parcela,"6.506,50","2.788,50","9.295,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE NATHERCIA POMPEO DOS SANTOS,50000225,ADMINISTRAÇÃO PÚBLICA ESTADUAL,837,'02018059000132,ASSOC DE PAIS E MESTRES DA ESC NATHERCIA P DOS SANTOS,PDDE,PDDE Basico - 2 Parcela,"6.506,50","2.788,50","9.295,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE OCTACILIO FAUSTINO DA SILVA,50000233,ADMINISTRAÇÃO PÚBLICA ESTADUAL,510,'03562105000122,APM DA ESCOLA OCTACILIO FAUSTINO DA SILVA,PDDE,PDDE Basico - 1 parcela,"4.820,00","1.205,00","6.025,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'02585924000122,EE OCTACILIO FAUSTINO DA SILVA,50000233,ADMINISTRAÇÃO PÚBLICA ESTADUAL,510,'03562105000122,APM DA ESCOLA OCTACILIO FAUSTINO DA SILVA,PDDE,PDDE Basico - 2 Parcela,"4.820,00","1.205,00","6.025,00",25/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM BARAO DO RIO BRANCO,50000241,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,839,'02019289000116,ASSOCIACAO DOS PAIS E MESTRES DA EM BARAO DO RIO BRANCO,PDDE,PDDE Basico - 1 parcela,"7.452,00","1.863,00","9.315,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM BARAO DO RIO BRANCO,50000241,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,839,'02019289000116,ASSOCIACAO DOS PAIS E MESTRES DA EM BARAO DO RIO BRANCO,PDDE,PDDE Basico - 2 Parcela,"7.452,00","1.863,00","9.315,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM CLIO PROENCA,50000250,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,1034,'02018539000101,ASSOCIACAO DE PAIS E MESTRES DA EMPEPG CLIO PROENCA,PDDE,PDDE Basico - 1 parcela,"9.012,00","2.253,00","11.265,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM CLIO PROENCA,50000250,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,1034,'02018539000101,ASSOCIACAO DE PAIS E MESTRES DA EMPEPG CLIO PROENCA,PDDE,PDDE Basico - 2 Parcela,"9.012,00","2.253,00","11.265,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM DELCIDIO DO AMARAL,50000268,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,725,'02018778000153,ASSOCIACAO DE PAIS E MESTRES EMPEPG DELCIDIO DO AMARAL,PDDE,PDDE Basico - 1 parcela,"6.540,00","1.635,00","8.175,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM DELCIDIO DO AMARAL,50000268,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,725,'02018778000153,ASSOCIACAO DE PAIS E MESTRES EMPEPG DELCIDIO DO AMARAL,PDDE,PDDE Basico - 2 Parcela,"6.540,00","1.635,00","8.175,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM FERNANDO DE BARROS E CEMEI MARIA CANDELARIA PEREIRA LEITE,50000276,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,999,'02018570000134,ASSOCIACAO DE PAIS E MESTRES DA EMPG FERNANDO DE BARROS,PDDE,PDDE Basico - 1 parcela,"8.732,00","2.183,00","10.915,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM FERNANDO DE BARROS E CEMEI MARIA CANDELARIA PEREIRA LEITE,50000276,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,999,'02018570000134,ASSOCIACAO DE PAIS E MESTRES DA EMPG FERNANDO DE BARROS,PDDE,PDDE Basico - 2 Parcela,"8.732,00","2.183,00","10.915,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL LUIZ FEITOSA RODRIGUES,50000284,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,218,'02018596000182,APM DA EM DE EDUCACAO INTEGRAL LUIZ FEITOSA RODRIGUES,PDDE,PDDE Basico - 1 parcela,"2.484,00","621,00","3.105,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL LUIZ FEITOSA RODRIGUES,50000284,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,218,'02018596000182,APM DA EM DE EDUCACAO INTEGRAL LUIZ FEITOSA RODRIGUES,PDDE,PDDE Basico - 2 Parcela,"2.484,00","621,00","3.105,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM PEDRO PAULO DE MEDEIROS,50000292,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,615,'02018679000171,ASSOCIACAO DE PAIS E MESTRES EMPEPG PEDRO PAULO MEDEIRO,PDDE,PDDE Basico - 1 parcela,"5.660,00","1.415,00","7.075,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM PEDRO PAULO DE MEDEIROS,50000292,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,615,'02018679000171,ASSOCIACAO DE PAIS E MESTRES EMPEPG PEDRO PAULO MEDEIRO,PDDE,PDDE Basico - 2 Parcela,"5.660,00","1.415,00","7.075,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM IZABEL CORREA DE OLIVEIRA E EXTENSAO,50000306,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,994,'02018646000121,APM DA ESCOLA MUNICIPAL IZABEL CORREA DE OLIVEIRA,PDDE,PDDE Basico - 1 parcela,"8.692,00","2.173,00","10.865,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM IZABEL CORREA DE OLIVEIRA E EXTENSAO,50000306,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,994,'02018646000121,APM DA ESCOLA MUNICIPAL IZABEL CORREA DE OLIVEIRA,PDDE,PDDE Basico - 2 Parcela,"8.692,00","2.173,00","10.865,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL JOSE DE SOUZA DAMY,50000314,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,1025,'02018653000123,APM DA ESCOLA MUNICIPAL JOSE DE SOUZA DAMY,PDDE,PDDE Basico - 1 parcela,"8.940,00","2.235,00","11.175,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL JOSE DE SOUZA DAMY,50000314,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,1025,'02018653000123,APM DA ESCOLA MUNICIPAL JOSE DE SOUZA DAMY,PDDE,PDDE Basico - 2 Parcela,"8.940,00","2.235,00","11.175,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL TILMA FERNANDES VEIGA,50000322,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,349,'02018695000164,APM DA EMEI TILMA FERNANDES VEIGA E CEMEI PARTEIRA VALODIA,PDDE,PDDE Basico - 1 parcela,"3.532,00","883,00","4.415,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL TILMA FERNANDES VEIGA,50000322,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,349,'02018695000164,APM DA EMEI TILMA FERNANDES VEIGA E CEMEI PARTEIRA VALODIA,PDDE,PDDE Basico - 2 Parcela,"3.532,00","883,00","4.415,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM CYRIACO FELIX DE TOLEDO,50000330,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,421,'02018554000141,ASSOCIACAO DE PAIS E MESTRES EMPG CYRIACO FELIX TOLEDO,PDDE,PDDE Basico - 1 parcela,"4.108,00","1.027,00","5.135,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,EM CYRIACO FELIX DE TOLEDO,50000330,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,421,'02018554000141,ASSOCIACAO DE PAIS E MESTRES EMPG CYRIACO FELIX TOLEDO,PDDE,PDDE Basico - 2 Parcela,"4.108,00","1.027,00","5.135,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL RACHID BARDAUIL,50000349,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,122,'02018638000185,APM DA EM DE EDUCACAO INTEGRAL RACHID BARDAUIL,PDDE,PDDE Basico - 1 parcela,"1.716,00","429,00","2.145,00",26/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL RACHID BARDAUIL,50000349,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,122,'02018638000185,APM DA EM DE EDUCACAO INTEGRAL RACHID BARDAUIL,PDDE,PDDE Basico - 2 Parcela,"1.716,00","429,00","2.145,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,CEMEI ESTRELINHA VERDE,50000594,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,194,'03995161000150,APM DO CENTRO DE EDUCACAO INFANTIL ESTRELINHA VERDE,PDDE,PDDE Basico - P1,"2.292,00","573,00","2.865,00",28/04/2023
2023,CENTRO OESTE,MS,CORUMBA,5003207,'03330461000110,CEMEI ESTRELINHA VERDE,50000594,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,194,'03995161000150,APM DO CENTRO DE EDUCACAO INFANTIL ESTRELINHA VERDE,PDDE,PDDE Basico - P2,"2.292,00","573,00","2.865,00",28/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'02585924000122,EE LEME DO PRADO,50000667,ADMINISTRAÇÃO PÚBLICA ESTADUAL,845,'02018893000128,ASSOCIACAO DE PAIS E MESTRES,PDDE,PDDE Basico - 1 parcela,"7.500,00","1.875,00","9.375,00",25/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'02585924000122,EE LEME DO PRADO,50000667,ADMINISTRAÇÃO PÚBLICA ESTADUAL,845,'02018893000128,ASSOCIACAO DE PAIS E MESTRES,PDDE,PDDE Basico - 2 Parcela,"7.500,00","1.875,00","9.375,00",25/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'02585924000122,EE 2 DE SETEMBRO,50000675,ADMINISTRAÇÃO PÚBLICA ESTADUAL,380,'07228382000154,ASSOCIACAO DE APOIO A ESCOLA ESTADUAL 2 DE SETEMBRO,PDDE,PDDE Basico - 1 parcela,"3.780,00","945,00","4.725,00",25/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'02585924000122,EE 2 DE SETEMBRO,50000675,ADMINISTRAÇÃO PÚBLICA ESTADUAL,380,'07228382000154,ASSOCIACAO DE APOIO A ESCOLA ESTADUAL 2 DE SETEMBRO,PDDE,PDDE Basico - 2 Parcela,"3.780,00","945,00","4.725,00",25/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'03330453000174,EM 17 DE MARCO,50000683,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,216,'14892962000107,APM DA EMEI E ENSINO FUNDAMENTAL 17 DE MARCO,PDDE,PDDE Basico - 1 parcela,"2.468,00","617,00","3.085,00",16/11/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'03330453000174,EM 17 DE MARCO,50000683,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,216,'14892962000107,APM DA EMEI E ENSINO FUNDAMENTAL 17 DE MARCO,PDDE,PDDE Basico - 2 Parcela,"2.468,00","617,00","3.085,00",17/11/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'03330453000174,EM FAROL DO NORTE,50000691,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,169,'14882195000155,APM DA ESCOLA MUNICIPAL POLO FAROL DO NORTE,PDDE,PDDE Basico - 1 parcela,"2.092,00","523,00","2.615,00",26/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'03330453000174,EM FAROL DO NORTE,50000691,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,169,'14882195000155,APM DA ESCOLA MUNICIPAL POLO FAROL DO NORTE,PDDE,PDDE Basico - 2 Parcela,"2.092,00","523,00","2.615,00",28/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'03330453000174,EM PROF JOAO BAPTISTA,50000705,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,700,'02018612000137,ASSOCIACAO DE PAIS E MESTRES EMPEPG PROF JOAO BAPTISTA,PDDE,PDDE Basico - 1 parcela,"4.755,00","3.170,00","7.925,00",26/04/2023
2023,CENTRO OESTE,MS,LADARIO,5005202,'03330453000174,EM PROF JOAO BAPTISTA,50000705,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,700,'02018612000137,ASSOCIACAO DE PAIS E MESTRES EMPEPG PROF JOAO BAPTISTA,PDDE,PDDE Basico - 2 Parcela,"4.755,00","3.170,00","7.925,00",28/04/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'03107539000132,EM INDIGENA EJIWAJEGI - POLO E EXTENSOES,50000764,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,316,'04479336000130,APM DA ESCOLA MUNICIPAL INDIGENA '' EJIWAJEGI',PDDE,PDDE Basico - 1 parcela,"4.008,00","1.002,00","5.010,00",20/09/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'03107539000132,EM INDIGENA EJIWAJEGI - POLO E EXTENSOES,50000764,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,316,'04479336000130,APM DA ESCOLA MUNICIPAL INDIGENA '' EJIWAJEGI',PDDE,PDDE Basico - 2 Parcela,"4.008,00","1.002,00","5.010,00",13/09/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'02585924000122,EE JOSE BONIFACIO,50000799,ADMINISTRAÇÃO PÚBLICA ESTADUAL,695,'01888795000189,CX DE ASSISTENCIA E MANUTENCAO DA EE DE PRE-ESCOLAR 1 E 2,PDDE,PDDE Basico - 1 parcela,"6.300,00","1.575,00","7.875,00",25/04/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'02585924000122,EE JOSE BONIFACIO,50000799,ADMINISTRAÇÃO PÚBLICA ESTADUAL,695,'01888795000189,CX DE ASSISTENCIA E MANUTENCAO DA EE DE PRE-ESCOLAR 1 E 2,PDDE,PDDE Basico - 2 Parcela,"6.300,00","1.575,00","7.875,00",25/04/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'03107539000132,EM THOMAZ LARANGEIRA,50000810,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,669,'03666179000109,ASSOCIACAO DE PAIS E MESTRES,PDDE,PDDE Basico - 1 parcela,"3.807,50","3.807,50","7.615,00",02/05/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'03107539000132,EM THOMAZ LARANGEIRA,50000810,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,669,'03666179000109,ASSOCIACAO DE PAIS E MESTRES,PDDE,PDDE Basico - 2 Parcela,"3.807,50","3.807,50","7.615,00",02/05/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'03107539000132,EMR DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL BONIFACIO GOME,50000829,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,524,'01750654000103,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA RURAL DE I GRAU,PDDE,PDDE Basico - 1 parcela,"5.672,00","1.418,00","7.090,00",26/04/2023
2023,CENTRO OESTE,MS,PORTO MURTINHO,5006903,'03107539000132,EMR DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL BONIFACIO GOME,50000829,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,524,'01750654000103,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA RURAL DE I GRAU,PDDE,PDDE Basico - 2 Parcela,"5.672,00","1.418,00","7.090,00",28/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'03452307000111,EM TEODORO RONDON,50001078,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,465,'18375669000123,APM DA ESCOLA MUNICIPAL TEODORO RONDON,PDDE,PDDE Basico - 1 parcela,"4.460,00","1.115,00","5.575,00",26/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'03452307000111,EM TEODORO RONDON,50001078,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,465,'18375669000123,APM DA ESCOLA MUNICIPAL TEODORO RONDON,PDDE,PDDE Basico - 2 Parcela,"4.460,00","1.115,00","5.575,00",28/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE CARLOS DRUMMOND DE ANDRADE,50001086,ADMINISTRAÇÃO PÚBLICA ESTADUAL,256,'33751496000194,ASSOC PAIS E MESTRES ESC EST CARLOS DRUMMOND ANDRADE,PDDE,PDDE Basico - 1 parcela,"2.439,50","1.045,50","3.485,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE CARLOS DRUMMOND DE ANDRADE,50001086,ADMINISTRAÇÃO PÚBLICA ESTADUAL,256,'33751496000194,ASSOC PAIS E MESTRES ESC EST CARLOS DRUMMOND ANDRADE,PDDE,PDDE Basico - 2 Parcela,"2.439,50","1.045,50","3.485,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE DEP CARLOS SOUZA MEDEIROS,50001094,ADMINISTRAÇÃO PÚBLICA ESTADUAL,666,'33751538000197,ASSOCIACAO DE PAIS E MESTRES EEPG DEP CARLOS S MEDEIROS,PDDE,PDDE Basico - 1 parcela,"6.068,00","1.517,00","7.585,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE DEP CARLOS SOUZA MEDEIROS,50001094,ADMINISTRAÇÃO PÚBLICA ESTADUAL,666,'33751538000197,ASSOCIACAO DE PAIS E MESTRES EEPG DEP CARLOS S MEDEIROS,PDDE,PDDE Basico - 2 Parcela,"6.068,00","1.517,00","7.585,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE ROBERTO SCAFF,50001108,ADMINISTRAÇÃO PÚBLICA ESTADUAL,198,'33751710000102,ASSOCIACAO DE PAIS E MESTRES DA EEPEPSG ROBERTO SCAFF,PDDE,PDDE Basico - 1 parcela,"2.324,00","581,00","2.905,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE ROBERTO SCAFF,50001108,ADMINISTRAÇÃO PÚBLICA ESTADUAL,198,'33751710000102,ASSOCIACAO DE PAIS E MESTRES DA EEPEPSG ROBERTO SCAFF,PDDE,PDDE Basico - 2 Parcela,"2.324,00","581,00","2.905,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE CIVICO MILITAR MARIA CORREA DIAS,50001116,ADMINISTRAÇÃO PÚBLICA ESTADUAL,613,'33751686000101,APM,PDDE,PDDE Basico - 1 parcela,"5.644,00","1.411,00","7.055,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE CIVICO MILITAR MARIA CORREA DIAS,50001116,ADMINISTRAÇÃO PÚBLICA ESTADUAL,613,'33751686000101,APM,PDDE,PDDE Basico - 2 Parcela,"5.644,00","1.411,00","7.055,00",25/04/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE ROMALINO ALVES DE ALBRES,50001124,ADMINISTRAÇÃO PÚBLICA ESTADUAL,459,'24664831000126,APM DA ESCOLA ESTADUAL DE PG ROMALINO ALVES DE ALBRES,PDDE,PDDE Basico - 1 parcela,"2.206,00","3.309,00","5.515,00",10/07/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'02585924000122,EE ROMALINO ALVES DE ALBRES,50001124,ADMINISTRAÇÃO PÚBLICA ESTADUAL,459,'24664831000126,APM DA ESCOLA ESTADUAL DE PG ROMALINO ALVES DE ALBRES,PDDE,PDDE Basico - 2 Parcela,"2.206,00","3.309,00","5.515,00",10/07/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'03452307000111,EPM JARDIM INDEPENDENCIA,50001159,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,107,'01809796000190,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA MUNICIPAL DE PRE,PDDE,PDDE Basico - 1 parcela,"1.596,00","399,00","1.995,00",26/05/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'03452307000111,EPM JARDIM INDEPENDENCIA,50001159,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,107,'01809796000190,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA MUNICIPAL DE PRE,PDDE,PDDE Basico - 2 Parcela,"1.596,00","399,00","1.995,00",26/05/2023
2023,CENTRO OESTE,MS,ANASTACIO,5000708,'03452307000111,ESCOLA POLO MUNICIPAL RURAL MANOEL VALERIO DA SILVA,50001175,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,97,'01809486000176,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA POLO MUNICIPAL R,PDDE,PDDE Basico - 1 parcela,"2.256,00","564,00","2.820,00",26/04/2023
